,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2003-04,19,SCAROLINA,33,600,91,163,6,24,41,79,,151,46,33,43,,,229,.558,.250,.519,18.2,6.9,4.6,1.4
2004-05,20,SCAROLINA,33,615,74,160,6,18,24,44,,160,57,25,21,,,178,.463,.333,.545,18.6,5.4,4.8,1.7
2005-06,21,SCAROLINA,38,978,152,250,4,13,56,104,,239,73,65,48,,,364,.608,.308,.538,25.7,9.6,6.3,1.9
Career,,,104,2193,317,573,16,55,121,227,,550,176,123,112,,,771,.553,.291,.533,21.1,7.4,5.3,1.7
