Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,MIL,NBA,,3,NA,4.7,1,3.3,0.3,NA,NA,NA,1,3.3,0.3,0.3,0.7,0.7,1,NA,NA,1.3,0.7,NA,NA,1,2.7
1971-72,23,INA,ABA,SG,20,NA,7.8,0.8,2.7,0.278,0.1,0.2,0.5,0.7,2.5,0.26,0.296,0.4,0.7,0.571,0.4,0.5,0.8,0.6,NA,0.6,0.8,2
Career,NA,,TOT,,23,NA,7.3,0.8,2.8,0.281,0.1,0.2,0.5,0.7,2.6,0.267,0.297,0.4,0.7,0.625,0.4,0.5,0.9,0.6,NA,0.6,0.8,2.1
,NA,,ABA,,20,NA,7.8,0.8,2.7,0.278,0.1,0.2,0.5,0.7,2.5,0.26,0.296,0.4,0.7,0.571,0.4,0.5,0.8,0.6,NA,0.6,0.8,2
,NA,,NBA,,3,NA,4.7,1,3.3,0.3,NA,NA,NA,1,3.3,0.3,0.3,0.7,0.7,1,NA,NA,1.3,0.7,NA,NA,1,2.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,INA,ABA,,20,NA,7.8,0.8,2.7,0.278,0.1,0.2,0.5,0.7,2.5,0.26,0.296,0.4,0.7,0.571,0.4,0.5,0.8,0.6,NA,0.6,0.8,2
1 season,NA,MIL,NBA,,3,NA,4.7,1,3.3,0.3,NA,NA,NA,1,3.3,0.3,0.3,0.7,0.7,1,NA,NA,1.3,0.7,NA,NA,1,2.7
