Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,MIL,NBA,NA,5,NA,8,0,18,0,NA,NA,NA,0,18,0,0,0,NA,NA,NA,0,4.5,NA,NA,13.5,0
Career,NA,,NBA,NA,5,NA,8,0,18,0,NA,NA,NA,0,18,0,0,0,NA,NA,NA,0,4.5,NA,NA,13.5,0
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,NA,5,NA,8,0,18,0,NA,NA,NA,0,18,0,0,0,NA,NA,NA,0,4.5,NA,NA,13.5,0
