Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,MIL,NBA,,3,NA,14,7.7,25.7,0.3,NA,NA,NA,7.7,25.7,0.3,5.1,5.1,1,NA,NA,10.3,5.1,NA,NA,7.7,20.6
1971-72,23,INA,ABA,SG,20,NA,155,3.5,12.5,0.278,0.5,0.9,0.5,3,11.6,0.26,1.9,3.3,0.571,1.6,2.1,3.7,2.8,NA,2.8,3.7,9.3
Career,NA,,TOT,,23,NA,169,3.8,13.6,0.281,0.5,0.9,0.5,3.4,12.8,0.267,2.1,3.4,0.625,1.6,2.1,4.3,3,NA,2.8,4,10.2
,NA,,ABA,,20,NA,155,3.5,12.5,0.278,0.5,0.9,0.5,3,11.6,0.26,1.9,3.3,0.571,1.6,2.1,3.7,2.8,NA,2.8,3.7,9.3
,NA,,NBA,,3,NA,14,7.7,25.7,0.3,NA,NA,NA,7.7,25.7,0.3,5.1,5.1,1,NA,NA,10.3,5.1,NA,NA,7.7,20.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,INA,ABA,,20,NA,155,3.5,12.5,0.278,0.5,0.9,0.5,3,11.6,0.26,1.9,3.3,0.571,1.6,2.1,3.7,2.8,NA,2.8,3.7,9.3
1 season,NA,MIL,NBA,,3,NA,14,7.7,25.7,0.3,NA,NA,NA,7.7,25.7,0.3,5.1,5.1,1,NA,NA,10.3,5.1,NA,NA,7.7,20.6
