Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,22,MIL,NBA,NA,5,8,-18.8,0,NA,0,NA,NA,0,13.4,NA,NA,NA,NA,-0.1,0,-0.1,-0.61
Career,NA,,NBA,NA,5,8,-18.8,0,NA,0,NA,NA,0,13.4,NA,NA,NA,NA,-0.1,0,-0.1,-0.61
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,NA,5,8,-18.8,0,NA,0,NA,NA,0,13.4,NA,NA,NA,NA,-0.1,0,-0.1,-0.61
