Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,22,CHI,NBA,PF,3,NA,4,0,0.3,0,0.7,0.7,1,0,1,1,0.3,0,0,NA,0,0.7
Career,NA,,NBA,,3,NA,4,0,0.3,0,0.7,0.7,1,0,1,1,0.3,0,0,NA,0,0.7
