Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,22,CHI,NBA,PF,3,12,9,0.532,2,0,32.7,15.1,11.3,0,0,NA,NA,NA,0,0,0,0.025,NA,-0.9,-0.3,-1.2,0
Career,NA,,NBA,,3,12,9,0.532,2,0,32.7,15.1,11.3,0,0,NA,NA,NA,0,0,0,0.025,NA,-0.9,-0.3,-1.2,0
