Season,Team,Lg,Salary
1996-97,Philadelphia 76ers,NBA,"$247,000"
1998-99,New Jersey Nets,NBA,"$425,000"
1999-00,Cleveland Cavaliers,NBA,"$62,764"
Career,(may be incomplete),,"$734,764"
