,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,23,MIN,NBA,C,60,516,.344,7.6,.979,.417,.208,.167,.188,.021,.351,.500,.350,.125,.222,.000,.758,.094,7,,.500,.000,0,0
2002-03,24,MIN,NBA,C,38,353,.382,8.1,.961,.382,.197,.263,.118,.039,.384,.552,.400,.150,.333,.333,.714,.171,10,1.000,.000,,0,0
2003-04,25,MIA,NBA,C,38,506,.458,4.2,1.000,.646,.156,.104,.094,.000,.458,.581,.333,.300,.000,,.455,.125,10,,,,0,0
2004-05,26,TOR,NBA,C,45,712,.433,5.0,.994,.610,.128,.171,.085,.006,.436,.500,.381,.250,.429,.000,.451,.061,8,,.000,,0,0
2005-06,27,TOR,NBA,C,27,324,.475,4.3,.983,.661,.136,.102,.085,.017,.483,.641,.250,.000,.200,.000,.357,.153,7,,.000,,0,0
2007-08,29,HOU,NBA,C,7,17,.600,5.8,1.000,.400,.400,.200,.000,.000,.600,1.000,.000,1.000,,,1.000,.000,0,,,,0,0
Career,,,NBA,,215,2428,.419,5.7,.986,.548,.163,.163,.111,.014,.423,.548,.346,.198,.255,.143,.531,.107,42,1.000,.143,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,98,869,.360,7.8,.971,.401,.203,.209,.157,.029,.365,.522,.371,.139,.259,.200,.738,.128,17,1.000,.200,.000,0,0
2 seasons,,TOR,NBA,,72,1036,.444,4.8,.991,.623,.130,.152,.085,.009,.448,.540,.345,.206,.368,.000,.424,.085,15,,.000,,0,0
1 season,,MIA,NBA,,38,506,.458,4.2,1.000,.646,.156,.104,.094,.000,.458,.581,.333,.300,.000,,.455,.125,10,,,,0,0
1 season,,HOU,NBA,,7,17,.600,5.8,1.000,.400,.400,.200,.000,.000,.600,1.000,.000,1.000,,,1.000,.000,0,,,,0,0
