Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,23,SEA,NBA,PG,3,0,25,9,13,0.692,2,5,0.4,7,8,0.875,0.769,3,4,0.75,1,3,4,5,3,0,3,1,23
1991-92,24,SEA,NBA,PG,7,0,96,21,40,0.525,10,17,0.588,11,23,0.478,0.65,0,0,NA,1,6,7,8,4,0,6,11,52
1992-93,25,SEA,NBA,PG,16,0,136,22,47,0.468,5,16,0.313,17,31,0.548,0.521,6,8,0.75,0,12,12,12,5,0,8,6,55
2001-02,34,DET,NBA,PG,4,0,6,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,NA,0,0,0,1,0,0,0,2,2
2003-04,36,BOS,NBA,SG,1,0,1,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,31,0,264,53,104,0.51,17,39,0.436,36,65,0.554,0.591,9,12,0.75,2,21,23,26,12,0,17,20,132
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,26,0,257,52,100,0.52,17,38,0.447,35,62,0.565,0.605,9,12,0.75,2,21,23,25,12,0,17,18,130
1 season,NA,DET,NBA,,4,0,6,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,NA,0,0,0,1,0,0,0,2,2
1 season,NA,BOS,NBA,,1,0,1,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
