Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2008-09,22,PHO,NBA,PG,55,1,728,6,15.4,0.393,1.4,3.7,0.37,4.7,11.7,0.4,3.4,4.5,0.769,2.3,4.8,7.1,7.6,2,0.2,5,6,16.9,NA,96,113
2009-10,23,PHO,NBA,PG,80,2,1442,7.8,17.1,0.452,2.6,6.6,0.394,5.2,10.6,0.488,4.1,5.6,0.736,1.3,4.6,6,8.4,1.7,0.3,4.4,4.6,22.2,NA,110,112
2010-11,24,TOT,NBA,PG,70,5,1234,7.9,18.2,0.435,2.3,6.4,0.361,5.6,11.8,0.476,3.4,5.5,0.624,1.5,4.4,5.9,8.4,2.1,0.4,4.8,5.2,21.6,NA,100,111
2010-11,24,PHO,NBA,PG,48,2,856,7.9,18.8,0.421,1.7,6,0.277,6.2,12.8,0.488,3.5,5.8,0.608,1.4,3.7,5.1,8.9,2.1,0.4,5.7,5.3,21,NA,93,111
2010-11,24,HOU,NBA,PG,22,3,378,8,16.8,0.472,3.8,7.3,0.519,4.2,9.6,0.437,3.2,4.9,0.667,1.6,5.9,7.5,7.4,1.9,0.5,2.8,4.7,22.9,NA,120,109
2011-12,25,HOU,NBA,PG,66,28,1752,8.3,17.9,0.462,2,6,0.337,6.2,11.9,0.525,4.6,5.7,0.805,1.6,3.4,5,10.5,2.5,0.3,4.7,5,23.2,NA,111,106
2012-13,26,PHO,NBA,PG,77,77,2581,8,18,0.443,1.8,5.5,0.319,6.2,12.5,0.497,4.9,6.5,0.748,1.2,3.5,4.7,11.3,2.5,0.5,4.2,4.3,22.6,NA,109,109
2013-14,27,PHO,NBA,SG,76,75,2668,10.4,20.5,0.505,2.3,5.6,0.408,8.1,14.9,0.542,5.9,7.8,0.76,1.3,3.3,4.6,8.4,2,0.4,4,3.9,29,NA,119,109
2014-15,28,TOT,NBA,SG-PG,78,78,2640,9.7,19.3,0.501,1.7,5,0.347,7.9,14.3,0.555,3.5,4.5,0.774,1.6,3.7,5.3,6.7,1.5,0.3,3.3,3.8,24.5,NA,112,110
2014-15,28,PHO,NBA,SG,52,52,1735,9.8,19.5,0.501,1.9,5.3,0.355,7.9,14.2,0.556,2.8,3.7,0.746,1.5,3.9,5.3,6.1,1.4,0.3,3.3,3.4,24.2,NA,111,110
2014-15,28,MIA,NBA,PG,26,26,905,9.5,18.8,0.502,1.4,4.3,0.329,8.1,14.6,0.552,4.9,6.1,0.808,1.8,3.4,5.2,8.1,1.6,0.4,3.4,4.4,25.2,NA,115,110
2015-16,29,MIA,NBA,PG,72,72,2363,9.1,19,0.477,1.4,4.4,0.312,7.7,14.5,0.527,2.6,3.6,0.727,1.2,4.8,6,9.1,1.5,0.4,4,4.1,22.1,NA,105,107
2016-17,30,MIA,NBA,PG,73,73,2459,10.9,23,0.475,2.4,5.9,0.405,8.5,17.1,0.499,6.1,7.7,0.79,1.3,4.4,5.7,8.7,1.8,0.3,4.3,4.1,30.4,NA,112,109
2017-18,31,MIA,NBA,PG,75,75,2378,10.2,22.7,0.45,2.3,6.3,0.37,7.9,16.4,0.481,4.6,5.7,0.801,1.1,5.3,6.5,7.6,1.3,0.3,3.5,3.8,27.4,NA,108,109
2018-19,32,MIA,NBA,PG,36,22,991,8.8,21.3,0.413,2.8,8.1,0.348,6,13.3,0.454,3.9,5,0.782,1,4.5,5.5,8.6,1.5,0.2,3.5,4,24.4,NA,106,111
2019-20,33,MIA,NBA,PG,54,1,1531,9.3,21.2,0.437,3.8,10,0.377,5.5,11.2,0.491,5.4,7.1,0.769,0.8,4.5,5.3,8.7,1,0.3,4.3,3.4,27.7,NA,110,113
Career,NA,,NBA,,812,509,22767,9.2,19.8,0.464,2.2,6,0.364,7,13.8,0.507,4.5,5.9,0.763,1.3,4.2,5.5,8.7,1.8,0.3,4.1,4.2,25.1,NA,110,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHO,NBA,,388,209,10010,8.8,18.7,0.468,2,5.6,0.361,6.7,13.1,0.514,4.5,6,0.74,1.4,3.8,5.2,8.7,2,0.4,4.2,4.3,24,NA,110,110
6 seasons,NA,MIA,NBA,,336,269,10627,9.8,21.3,0.46,2.3,6.4,0.365,7.5,14.9,0.5,4.6,5.9,0.781,1.2,4.7,5.8,8.5,1.5,0.3,3.9,3.9,26.5,NA,109,109
2 seasons,NA,HOU,NBA,,88,31,2130,8.2,17.7,0.463,2.3,6.3,0.375,5.9,11.5,0.512,4.3,5.5,0.783,1.6,3.9,5.5,9.9,2.4,0.3,4.4,4.9,23.1,NA,112,107
