,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,25,DET,NBA,C,25,224,,,,,100%,-3.1,+1.3,2,3,16,6,15,1,23,3,6
2013-14,26,PHO,NBA,C,20,59,,,,16%,84%,-34.1,-37.2,1,2,5,1,2,0,3,0,3
Career,,,NBA,,45,283,,,,3%,97%,-9.5,-6.7,3,5,21,7,17,1,26,3,9
,,,,,,,,,,,,,,,,,,,,,,
1 season,,DET,NBA,,25,224,,,,,100%,-3.1,+1.3,2,3,16,6,15,1,23,3,6
1 season,,PHO,NBA,,20,59,,,,16%,84%,-34.1,-37.2,1,2,5,1,2,0,3,0,3
