,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,20,OKC,NBA,PF,13,54,.368,10.0,1.000,.316,.105,.211,.368,.000,.368,.500,.000,.500,.286,,.714,.105,2,,,,0,0
2010-11,21,OKC,NBA,PF,13,85,.321,8.9,1.000,.393,.214,.071,.321,.000,.321,.455,.167,.500,.222,,.778,.179,4,,,,0,0
2011-12,22,CHA,NBA,C,65,1465,.425,12.8,.914,.306,.083,.086,.438,.086,.443,.646,.306,.353,.344,.235,.736,.102,53,.667,.059,.000,1,0
2012-13,23,CHA,NBA,PF,53,1428,.385,15.9,.631,.181,.107,.146,.197,.369,.425,.618,.400,.354,.315,.317,.623,.057,28,.955,.183,.474,0,0
2013-14,24,TOT,NBA,C,45,414,.442,17.3,.461,.212,.079,.073,.097,.539,.526,.714,.231,.500,.375,.371,.600,.085,11,.970,.090,.250,0,0
2013-14,24,LAC,NBA,C,27,167,.406,18.6,.391,.188,.078,.016,.109,.609,.520,.583,.200,1.000,.571,.333,.615,.094,4,.923,.077,.667,0,0
2013-14,24,PHI,NBA,C,18,247,.465,16.5,.505,.228,.079,.109,.089,.495,.529,.783,.250,.455,.222,.400,.593,.079,7,1.000,.100,.000,0,0
Career,,,NBA,,189,3446,.408,14.5,.745,.245,.095,.111,.294,.255,.438,.636,.331,.371,.333,.319,.686,.083,98,.928,.141,.408,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHA,NBA,,118,2893,.406,14.3,.776,.245,.094,.115,.321,.224,.436,.636,.358,.353,.335,.301,.692,.080,81,.910,.158,.439,1,0
1 season,,LAC,NBA,,27,167,.406,18.6,.391,.188,.078,.016,.109,.609,.520,.583,.200,1.000,.571,.333,.615,.094,4,.923,.077,.667,0,0
2 seasons,,OKC,NBA,,26,139,.340,9.3,1.000,.362,.170,.128,.340,.000,.340,.471,.125,.500,.250,,.750,.149,6,,,,0,0
1 season,,PHI,NBA,,18,247,.465,16.5,.505,.228,.079,.109,.089,.495,.529,.783,.250,.455,.222,.400,.593,.079,7,1.000,.100,.000,0,0
