Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,20,OKC,NBA,PF,13,0,54,6.7,18.1,0.368,0,0,NA,6.7,18.1,0.368,0,0,NA,2.9,6.7,9.5,1,1.9,0,3.8,12.4,13.4,NA,72,105
2010-11,21,OKC,NBA,PF,13,0,85,5.5,17.1,0.321,0,0,NA,5.5,17.1,0.321,4.3,8.5,0.5,3.7,11,14.6,0,1.2,1.8,4.9,6.7,15.2,NA,71,105
2011-12,22,CHA,NBA,C,65,25,1465,9,21.3,0.425,0.4,1.8,0.235,8.6,19.4,0.443,3.3,4,0.821,3.5,8.3,11.8,2.1,0.8,1.9,2.7,4.9,21.8,NA,94,110
2012-13,23,CHA,NBA,PF,53,41,1428,8,20.7,0.385,2.4,7.6,0.317,5.5,13,0.425,2.4,3.6,0.646,2.6,9.8,12.4,3,1.2,1.2,2.7,4,20.7,NA,94,110
2013-14,24,TOT,NBA,C,45,0,414,8.6,19.5,0.442,3.9,10.5,0.371,4.7,9,0.526,1.2,2.4,0.5,2.8,8.1,10.9,1.7,1.8,1.3,3.2,7.6,22.4,NA,99,106
2013-14,24,LAC,NBA,C,27,0,167,7.8,19.2,0.406,3.9,11.7,0.333,3.9,7.5,0.52,0.6,1.8,0.333,2.1,7.5,9.6,1.8,1.8,0.9,3.9,9.9,20.1,NA,89,104
2013-14,24,PHI,NBA,C,18,0,247,9.2,19.8,0.465,3.9,9.8,0.4,5.3,10,0.529,1.6,2.7,0.571,3.3,8.4,11.8,1.6,1.8,1.6,2.7,6.1,23.9,NA,106,108
Career,NA,,NBA,,189,66,3446,8.4,20.7,0.408,1.7,5.3,0.319,6.7,15.4,0.438,2.6,3.7,0.706,3,8.9,11.9,2.3,1.1,1.5,2.8,5.1,21.1,NA,94,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHA,NBA,,118,66,2893,8.5,21,0.406,1.4,4.7,0.301,7.1,16.3,0.436,2.8,3.8,0.739,3,9,12.1,2.5,1,1.5,2.7,4.5,21.3,NA,94,110
1 season,NA,LAC,NBA,,27,0,167,7.8,19.2,0.406,3.9,11.7,0.333,3.9,7.5,0.52,0.6,1.8,0.333,2.1,7.5,9.6,1.8,1.8,0.9,3.9,9.9,20.1,NA,89,104
2 seasons,NA,OKC,NBA,,26,0,139,6,17.5,0.34,0,0,NA,6,17.5,0.34,2.6,5.2,0.5,3.3,9.3,12.6,0.4,1.5,1.1,4.5,8.9,14.5,NA,71,105
1 season,NA,PHI,NBA,,18,0,247,9.2,19.8,0.465,3.9,9.8,0.4,5.3,10,0.529,1.6,2.7,0.571,3.3,8.4,11.8,1.6,1.8,1.6,2.7,6.1,23.9,NA,106,108
