Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1975-76,22,WSB,NBA,SG,25,72,3.9,0.291,0.2,7.5,14,10.8,14.6,1.3,0,NA,-0.3,0.1,-0.2,-0.16,NA,-6.6,-0.6,-7.2,-0.2
1976-77,23,CHI,NBA,SG,53,480,10.8,0.512,0.27,4.5,5.7,5.1,12.2,1.8,0.1,NA,0.2,0.5,0.7,0.072,NA,-3.2,0.2,-3,-0.1
Career,NA,,NBA,,78,552,9.9,0.476,0.258,4.9,6.8,5.8,12.5,1.7,0.1,NA,-0.1,0.6,0.5,0.042,NA,-3.6,0.1,-3.5,-0.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,53,480,10.8,0.512,0.27,4.5,5.7,5.1,12.2,1.8,0.1,NA,0.2,0.5,0.7,0.072,NA,-3.2,0.2,-3,-0.1
1 season,NA,WSB,NBA,,25,72,3.9,0.291,0.2,7.5,14,10.8,14.6,1.3,0,NA,-0.3,0.1,-0.2,-0.16,NA,-6.6,-0.6,-7.2,-0.2
