Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1975-76,22,WSB,NBA,SG,1,2,30.7,1,0,0,0,0,0,0,0,NA,0,0,0,0.425,NA,4.1,3.9,8,0
1976-77,23,CHI,NBA,SG,1,2,-13.2,NA,NA,0,0,0,0,0,0,NA,0,0,0,-0.643,NA,-29.8,-1.7,-31.5,0
Career,NA,,NBA,,2,4,8.7,1,0,0,0,0,0,0,0,NA,0,0,0,-0.109,NA,-12.9,1.1,-11.8,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,1,2,-13.2,NA,NA,0,0,0,0,0,0,NA,0,0,0,-0.643,NA,-29.8,-1.7,-31.5,0
1 season,NA,WSB,NBA,,1,2,30.7,1,0,0,0,0,0,0,0,NA,0,0,0,0.425,NA,4.1,3.9,8,0
