,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1992-93,22,UTA,NBA,,4,7,0,0,4,7,7,8,4,3,5,2,2,1,3,3,12,8.9
1993-94,23,UTA,NBA,,3,3,0,0,3,3,3,4,3,2,4,1,1,1,2,3,9,8.3
1996-97,26,TOT,NBA,27:13,7,11,0,0,7,11,4,8,3,6,9,2,2,2,4,5,16,14.8
1996-97,26,SAS,NBA,19:24,2,4,0,0,2,4,4,4,2,2,4,1,2,1,2,2,7,7.0
1996-97,26,UTA,NBA,27:13,7,11,0,0,7,11,4,8,3,6,9,2,1,2,4,5,16,14.8
1997-98,27,SEA,NBA,8:11,3,4,0,0,3,4,3,6,2,2,2,2,1,1,2,4,6,4.4
Career,,,,27:13,7,11,0,0,7,11,7,8,4,6,9,2,2,2,4,5,16,14.8
3 Seasons,,UTA,NBA,27:13,7,11,0,0,7,11,7,8,4,6,9,2,2,2,4,5,16,14.8
1 Season,,SEA,NBA,8:11,3,4,0,0,3,4,3,6,2,2,2,2,1,1,2,4,6,4.4
1 Season,,SAS,NBA,19:24,2,4,0,0,2,4,4,4,2,2,4,1,2,1,2,2,7,7.0
