Season,Team,Lg,Salary
1992-93,Utah Jazz,NBA,"$140,000"
1996-97,San Antonio Spurs,NBA,"$181,100"
1997-98,Seattle SuperSonics,NBA,"$272,250"
Career,(may be incomplete),,"$593,350"
