Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,UTA,NBA,SF,49,0,5.3,0.7,1.9,.376,0.0,0.0,,0.7,1.9,.376,.376,0.7,1.1,.642,0.5,0.7,1.2,0.2,0.3,0.2,0.5,1.2,2.1
1993-94,23,UTA,NBA,SF,9,0,5.9,1.1,1.9,.588,0.0,0.0,,1.1,1.9,.588,.588,1.2,1.8,.688,1.1,0.7,1.8,0.1,0.1,0.3,0.7,1.4,3.4
1994-95,24,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
1995-96,25,Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France)
1996-97,26,TOT,NBA,SF,49,0,8.5,1.3,2.2,.574,0.0,0.0,,1.3,2.2,.574,.574,1.1,1.7,.642,0.6,1.1,1.7,0.2,0.4,0.2,0.5,1.3,3.6
1996-97,26,SAS,NBA,SF,7,0,9.9,1.0,1.7,.583,0.0,0.0,,1.0,1.7,.583,.583,1.7,2.0,.857,0.6,0.7,1.3,0.1,1.1,0.3,0.7,1.0,3.7
1996-97,26,UTA,NBA,SF,42,0,8.3,1.3,2.3,.573,0.0,0.0,,1.3,2.3,.573,.573,1.0,1.6,.597,0.6,1.2,1.8,0.2,0.3,0.2,0.5,1.3,3.6
1997-98,27,SEA,NBA,SF,13,0,4.1,0.6,1.6,.381,0.0,0.0,,0.6,1.6,.381,.381,0.7,1.4,.500,0.5,0.5,0.9,0.2,0.2,0.1,0.5,1.0,1.9
Career,NA,,NBA,,120,0,6.5,1.0,2.0,.481,0.0,0.0,,1.0,2.0,.481,.481,0.9,1.4,.631,0.6,0.9,1.4,0.2,0.3,0.2,0.5,1.2,2.8
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,NA,UTA,NBA,,100,0,6.6,1.0,2.1,.485,0.0,0.0,,1.0,2.1,.485,.485,0.9,1.4,.625,0.6,0.9,1.5,0.2,0.3,0.3,0.5,1.3,2.9
1 season,NA,SEA,NBA,,13,0,4.1,0.6,1.6,.381,0.0,0.0,,0.6,1.6,.381,.381,0.7,1.4,.500,0.5,0.5,0.9,0.2,0.2,0.1,0.5,1.0,1.9
1 season,NA,SAS,NBA,,7,0,9.9,1.0,1.7,.583,0.0,0.0,,1.0,1.7,.583,.583,1.7,2.0,.857,0.6,0.7,1.3,0.1,1.1,0.3,0.7,1.0,3.7
