Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1992-93,22,UTA,NBA,SF,49,260,9.8,0.447,0,0.57,11.8,14.4,13.1,5.4,2.9,3,16.5,23,NA,-0.3,0.4,0.1,0.018,NA,-6.1,0.3,-5.9,-0.3
1993-94,23,UTA,NBA,SF,9,53,19.4,0.645,0,0.941,22.1,12.9,17.4,3,1,4,20,25.1,NA,0.1,0.1,0.2,0.188,NA,-0.8,-0.8,-1.6,0
1996-97,26,TOT,NBA,SF,49,418,16,0.613,0,0.75,9,15.9,12.6,4.2,2.5,2.4,14.8,18.7,NA,0.7,0.6,1.3,0.149,NA,-1.4,0.6,-0.8,0.1
1996-97,26,SAS,NBA,SF,7,69,19.5,0.716,0,1.167,6.7,9,7.8,2.4,6.4,2.3,21.6,15.6,NA,0.2,0.1,0.2,0.172,NA,0.3,5.5,5.8,0.1
1996-97,26,UTA,NBA,SF,42,349,15.4,0.598,0,0.698,9.5,17.2,13.6,4.5,1.7,2.4,13.7,19.4,NA,0.5,0.5,1.1,0.144,NA,-1.8,-0.3,-2.1,0
1997-98,27,SEA,NBA,SF,13,53,9.8,0.432,0,0.857,13.8,13.3,13.5,9.1,3,1.4,17.2,30.5,NA,-0.1,0.1,0,-0.02,NA,-8.2,-1.8,-10,-0.1
Career,NA,,NBA,,120,784,13.8,0.537,0,0.703,11.2,15,13.2,4.8,2.5,2.6,16.1,21.4,NA,0.4,1.2,1.6,0.097,NA,-3.4,0.3,-3.2,-0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,UTA,NBA,,100,662,13.5,0.536,0,0.66,11.4,15.8,13.7,4.8,2.1,2.8,15.6,21.3,NA,0.4,1,1.4,0.098,NA,-3.4,-0.1,-3.5,-0.3
1 season,NA,SEA,NBA,,13,53,9.8,0.432,0,0.857,13.8,13.3,13.5,9.1,3,1.4,17.2,30.5,NA,-0.1,0.1,0,-0.02,NA,-8.2,-1.8,-10,-0.1
1 season,NA,SAS,NBA,,7,69,19.5,0.716,0,1.167,6.7,9,7.8,2.4,6.4,2.3,21.6,15.6,NA,0.2,0.1,0.2,0.172,NA,0.3,5.5,5.8,0.1
