,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,21,UCLA,25,125,9,22,,,7,17,,42,4,1,2,12,38,25,.409,,.412,5.0,1.0,1.7,0.2
1985-86,22,UCLA,29,709,41,108,,,44,61,,183,18,5,11,39,111,126,.380,,.721,24.4,4.3,6.3,0.6
1986-87,23,UCLA,32,740,57,122,,,52,84,,151,30,7,16,50,88,166,.467,,.619,23.1,5.2,4.7,0.9
Career,,,86,1574,107,252,,,103,162,,376,52,13,29,101,237,317,.425,,.636,18.3,3.7,4.4,0.6
