Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,22,UTA,NBA,PF,1,0,10:30,1,3,0.333,0,1,0,0,0,NA,0,1,1,0,1,0,0,2
Career,NA,,NBA,,1,0,11,1,3,0.333,0,1,0,0,0,NA,0,1,1,0,1,0,0,2
