,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,20,UTA,NBA,SF,4,122,,,66%,34%,,-2.7,-2.3,1,4,4,0,7,0,9,0,3
2002-03,21,UTA,NBA,SF,5,145,,,99%,1%,,-7.6,+9.6,2,3,1,0,10,0,15,0,3
2006-07,25,UTA,NBA,SF,17,527,,2%,94%,4%,,+0.5,-2.0,19,8,21,5,25,4,94,4,10
2007-08,26,UTA,NBA,SF,12,387,,,93%,7%,,+3.2,+9.8,7,10,10,1,13,4,61,3,12
2008-09,27,UTA,NBA,PF,5,136,,,68%,32%,,-16.4,-15.3,3,2,2,0,6,0,20,0,3
2009-10,28,UTA,NBA,SF,2,30,,,72%,28%,,-6.4,-5.1,0,0,0,0,1,0,0,1,0
2013-14,32,BRK,NBA,PF,10,144,,,,80%,20%,+9.7,+14.8,2,0,4,1,5,1,22,1,3
Career,,,NBA,,55,1491,,1%,80%,17%,2%,-0.6,+2.5,34,27,42,7,67,9,221,9,34
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,UTA,NBA,,45,1347,,1%,89%,11%,,-1.7,+1.2,32,27,38,6,62,8,199,8,31
1 season,,BRK,NBA,,10,144,,,,80%,20%,+9.7,+14.8,2,0,4,1,5,1,22,1,3
