,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,20,UTA,NBA,SF,82,2151,.450,7.5,.842,.586,.076,.071,.109,.158,.488,.601,.208,.133,.304,.250,.677,.174,101,.880,.250,.160,0,0
2002-03,21,UTA,NBA,SF,80,2213,.491,9.9,.822,.483,.051,.073,.215,.178,.527,.690,.182,.213,.348,.325,.683,.176,109,.892,.228,.308,2,0
2003-04,22,UTA,NBA,PF,78,2895,.443,9.3,.784,.521,.072,.049,.142,.216,.471,.575,.373,.174,.242,.338,.529,.114,100,.956,.085,.471,1,0
2004-05,23,UTA,NBA,PF,41,1349,.493,10.2,.817,.440,.081,.107,.188,.183,.536,.649,.382,.333,.456,.299,.652,.107,43,.913,.117,.111,0,0
2005-06,24,UTA,NBA,SF,69,2604,.460,9.4,.840,.488,.090,.063,.199,.160,.489,.624,.227,.391,.310,.308,.533,.100,71,.889,.111,.385,0,0
2006-07,25,UTA,NBA,SF,70,2049,.471,9.7,.821,.488,.067,.057,.208,.179,.528,.696,.179,.250,.322,.213,.729,.122,51,.875,.240,.222,0,0
2007-08,26,UTA,NBA,SF,72,2217,.506,11.4,.787,.426,.059,.042,.259,.213,.540,.690,.250,.174,.418,.379,.710,.108,57,.909,.250,.310,0,0
2008-09,27,UTA,NBA,PF,67,1831,.449,10.3,.872,.461,.079,.039,.293,.128,.475,.597,.133,.364,.389,.274,.750,.111,60,1.000,.178,.538,0,0
2009-10,28,UTA,NBA,SF,58,1681,.506,11.0,.815,.454,.056,.023,.282,.185,.555,.712,.111,.455,.397,.292,.729,.156,73,1.000,.169,.333,0,0
2010-11,29,UTA,NBA,SF,64,1999,.467,11.2,.819,.428,.111,.026,.255,.181,.489,.629,.367,.286,.326,.367,.696,.133,68,.972,.153,.533,0,0
2012-13,31,MIN,NBA,SF,64,2034,.507,9.6,.786,.532,.098,.023,.132,.214,.566,.664,.382,.231,.365,.292,.715,.150,79,.971,.083,.400,1,0
2013-14,32,BRK,NBA,PF,45,857,.513,5.8,.969,.606,.200,.019,.144,.031,.523,.670,.375,.333,.130,.200,.691,.181,29,1.000,.400,.000,0,0
2014-15,33,BRK,NBA,SF,7,36,.000,2.2,1.000,.600,.400,.000,.000,.000,.000,.000,.000,,,,,.000,0,,,,0,0
Career,,,NBA,,797,23916,.474,9.8,.821,.490,.080,.051,.200,.179,.510,.640,.276,.260,.348,.310,.664,.133,841,.935,.162,.328,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 seasons,,UTA,NBA,,681,20989,.470,9.9,.821,.483,.074,.055,.208,.179,.505,.637,.257,.260,.351,.312,.658,.130,733,.931,.170,.328,3,0
1 season,,MIN,NBA,,64,2034,.507,9.6,.786,.532,.098,.023,.132,.214,.566,.664,.382,.231,.365,.292,.715,.150,79,.971,.083,.400,1,0
2 seasons,,BRK,NBA,,52,893,.497,5.7,.970,.606,.206,.018,.139,.030,.506,.650,.353,.333,.130,.200,.691,.176,29,1.000,.400,.000,0,0
