,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1967-68,22,PHI,NBA,,3,6,1,3,4,2,2,6
Career,,,,,3,6,1,3,4,2,2,6
