Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,23,INJ,BAA,NA,9,NA,NA,0.254,0.286,NA,NA,NA,NA,NA,-0.2,0.1,-0.1,NA
Career,NA,,BAA,NA,9,NA,NA,0.254,0.286,NA,NA,NA,NA,NA,-0.2,0.1,-0.1,NA
