,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,25,TOR,NBA,SG,24,280,18%,64%,18%,1%,,-4.8,-4.6,9,4,8,1,5,0,124,0,5
2002-03,26,TOT,NBA,SG,53,559,41%,59%,,,,-11.5,-6.8,24,5,20,2,19,0,166,5,12
2002-03,26,TOR,NBA,SG,24,286,57%,43%,,,,-22.1,-16.6,13,3,13,2,10,0,88,3,10
2002-03,26,ATL,NBA,SG,29,273,25%,75%,,,,-0.7,+3.3,11,2,7,0,9,0,78,2,2
2004-05,28,NYK,NBA,SG,21,230,65%,35%,,,,-9.9,-7.4,7,1,9,1,5,0,52,1,1
2005-06,29,MIL,NBA,PG,30,202,77%,23%,,,,-23.3,-23.3,9,3,6,0,5,2,58,2,3
Career,,,NBA,,128,1271,46%,50%,4%,,,-11.6,-9.0,49,13,43,4,34,2,400,8,21
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,48,566,37%,54%,9%,,,-13.5,-10.6,22,7,21,3,15,0,212,3,15
1 season,,MIL,NBA,,30,202,77%,23%,,,,-23.3,-23.3,9,3,6,0,5,2,58,2,3
1 season,,ATL,NBA,,29,273,25%,75%,,,,-0.7,+3.3,11,2,7,0,9,0,78,2,2
1 season,,NYK,NBA,,21,230,65%,35%,,,,-9.9,-7.4,7,1,9,1,5,0,52,1,1
