Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,23,TOT,NBA,PG,65,24,1382,8.9,21.4,0.417,0.6,1.7,0.37,8.3,19.7,0.421,4.6,5.6,0.82,1.6,3.8,5.3,2.3,1.7,0.2,2.8,5.2,23.1,NA,96,109
2000-01,23,DAL,NBA,PG,38,6,472,6.8,19.4,0.348,0.3,1.1,0.3,6.4,18.3,0.351,3.6,4.9,0.733,2.2,4.7,6.9,2.3,1.7,0.3,2.3,8.3,17.5,NA,86,104
2000-01,23,WAS,NBA,PG,27,18,910,10.1,22.5,0.448,0.8,2,0.389,9.3,20.4,0.454,5.1,6,0.857,1.3,3.3,4.6,2.3,1.7,0.1,3.1,3.6,26.1,NA,101,111
2001-02,24,WAS,NBA,SG,56,28,1325,9.1,19.4,0.47,0.2,0.7,0.278,8.9,18.7,0.478,4,5,0.81,1.8,4.3,6.1,3.5,1.4,0.3,2.5,4.6,22.5,NA,106,109
2002-03,25,NOH,NBA,PG,66,7,1360,7.6,19.9,0.382,0.8,2.3,0.333,6.9,17.7,0.388,4.7,5.8,0.808,1.5,3.1,4.7,3.1,1.2,0.2,2.7,4.9,20.7,NA,96,106
Career,NA,,NBA,,187,59,4067,8.6,20.3,0.422,0.5,1.6,0.339,8,18.7,0.429,4.4,5.5,0.813,1.6,3.7,5.4,3,1.5,0.2,2.7,4.9,22.1,NA,99,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WAS,NBA,,83,46,2235,9.5,20.7,0.46,0.5,1.3,0.352,9.1,19.4,0.467,4.5,5.4,0.832,1.5,3.9,5.4,3,1.5,0.2,2.7,4.2,24,NA,104,110
1 season,NA,NOH,NBA,,66,7,1360,7.6,19.9,0.382,0.8,2.3,0.333,6.9,17.7,0.388,4.7,5.8,0.808,1.5,3.1,4.7,3.1,1.2,0.2,2.7,4.9,20.7,NA,96,106
1 season,NA,DAL,NBA,,38,6,472,6.8,19.4,0.348,0.3,1.1,0.3,6.4,18.3,0.351,3.6,4.9,0.733,2.2,4.7,6.9,2.3,1.7,0.3,2.3,8.3,17.5,NA,86,104
