,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,21,NJN,NBA,C,73,1278,,,,16%,84%,-7.7,-2.9,13,27,108,14,63,13,62,13,30
2008-09,22,NJN,NBA,PF,33,366,,,5%,63%,33%,-3.6,-0.9,7,4,38,6,15,11,29,2,8
2009-10,23,NJN,NBA,PF,20,227,,,,53%,47%,-4.4,+6.2,4,7,24,4,5,6,2,1,0
2011-12,25,TOT,NBA,C,11,107,,,,3%,98%,+13.0,+11.1,1,4,6,5,6,1,10,0,0
2011-12,25,DAL,NBA,C,8,65,,,,,100%,+3.9,+2.7,1,3,5,3,3,1,4,0,0
2011-12,25,BOS,NBA,C,3,42,,,,6%,94%,+27.2,+24.6,0,1,1,2,3,0,6,0,0
Career,,,NBA,,137,1978,,,1%,28%,71%,-5.4,-0.7,25,42,176,29,89,31,103,16,38
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NJN,NBA,,126,1871,,,1%,29%,70%,-6.5,-1.4,24,38,170,24,83,30,93,16,38
1 season,,DAL,NBA,,8,65,,,,,100%,+3.9,+2.7,1,3,5,3,3,1,4,0,0
1 season,,BOS,NBA,,3,42,,,,6%,94%,+27.2,+24.6,0,1,1,2,3,0,6,0,0
