,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,20,PHI,NBA,C,75,2311,.462,5.5,1.000,.462,.329,.124,.084,.000,.462,.662,.288,.309,.273,,.672,.193,118,,,,0,0
2015-16,21,PHI,NBA,C,67,1965,.521,5.1,.997,.545,.228,.106,.118,.003,.521,.716,.306,.306,.232,.500,.669,.278,151,1.000,.000,,0,0
2016-17,22,TOT,NBA,C,51,1047,.595,4.9,.997,.625,.162,.094,.120,.003,.597,.710,.520,.241,.378,.000,.745,.307,85,,.000,,0,0
2016-17,22,PHI,NBA,C,29,564,.611,4.8,.994,.634,.166,.080,.120,.006,.615,.721,.483,.214,.476,.000,.729,.320,52,,.000,,0,0
2016-17,22,DAL,NBA,C,22,483,.575,5.0,1.000,.612,.157,.112,.119,.000,.575,.695,.571,.267,.250,,.766,.291,33,,,,0,0
2017-18,23,DAL,NBA,C,30,472,.524,4.3,.990,.600,.210,.143,.038,.010,.529,.619,.500,.333,.000,.000,.800,.229,19,,.000,,0,0
2018-19,24,OKC,NBA,C,77,1055,.587,4.7,1.000,.620,.188,.145,.047,.000,.587,.725,.365,.375,.308,,.728,.301,76,,,,0,0
2019-20,25,OKC,NBA,C,55,1014,.685,5.1,.988,.618,.181,.130,.059,.012,.689,.860,.543,.273,.267,.333,.838,.445,106,1.000,.333,1.000,1,0
Career,,,NBA,,355,7864,.542,5.1,.997,.552,.238,.119,.088,.003,.542,.716,.355,.308,.275,.286,.721,.277,555,1.000,.143,1.000,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,171,4840,.505,5.2,.998,.518,.267,.111,.102,.002,.506,.694,.310,.299,.283,.333,.679,.244,321,1.000,.000,,0,0
2 seasons,,OKC,NBA,,132,2069,.634,4.9,.994,.619,.185,.138,.053,.006,.636,.790,.449,.329,.286,.333,.785,.370,182,1.000,.333,1.000,1,0
2 seasons,,DAL,NBA,,52,955,.552,4.7,.996,.607,.180,.126,.084,.004,.555,.662,.535,.300,.200,.000,.780,.264,52,,.000,,0,0
