,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,20,DAL,NBA,C,5,10,,,,5%,95%,-21.4,-27.7,0,0,2,2,1,0,0,0,0
2005-06,21,DAL,NBA,C,1,18,,,,,100%,+3.8,-2.8,0,2,0,0,2,0,0,0,1
Career,,,NBA,,6,28,,,,2%,98%,-5.2,-11.7,0,2,2,2,3,0,0,0,1
