Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,23,SEA,NBA,PF,9,NA,263,39,80,0.488,11,13,0.846,11,34,45,20,12,5,41,89
1976-77,25,WSB,NBA,PF,8,NA,52,6,21,0.286,0,0,NA,2,7,9,1,2,0,12,12
Career,NA,,NBA,,17,NA,315,45,101,0.446,11,13,0.846,13,41,54,21,14,5,53,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,9,NA,263,39,80,0.488,11,13,0.846,11,34,45,20,12,5,41,89
1 season,NA,WSB,NBA,,8,NA,52,6,21,0.286,0,0,NA,2,7,9,1,2,0,12,12
