,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,23,SEA,NBA,,14,,5,7,,,,,,,,33
1975-76,24,SEA,NBA,,15,,6,7,,,,,,,,32
1976-77,25,TOT,NBA,,10,,7,12,,,,,,,,23
1976-77,25,SEA,NBA,,10,,7,12,,,,,,,,23
1976-77,25,WSB,NBA,,7,14,6,8,,,9,6,,,6,18
Career,,,,,15,,7,12,,,,,,,,33
3 Seasons,,SEA,NBA,,15,,7,12,,,,,,,,33
1 Season,,WSB,NBA,,7,14,6,8,,,9,6,,,6,18
