Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,23,SEA,NBA,PF,9,NA,263,6.8,13.9,0.488,1.9,2.3,0.846,1.9,5.9,7.8,3.5,2.1,0.9,7.1,15.5,NA,NA,99
1976-77,25,WSB,NBA,PF,8,NA,52,5.4,18.9,0.286,0,0,NA,1.8,6.3,8.1,0.9,1.8,0,10.8,10.8,NA,NA,101
Career,NA,,NBA,,17,NA,315,6.6,14.7,0.446,1.6,1.9,0.846,1.9,6,7.9,3.1,2,0.7,7.7,14.7,NA,NA,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,9,NA,263,6.8,13.9,0.488,1.9,2.3,0.846,1.9,5.9,7.8,3.5,2.1,0.9,7.1,15.5,NA,NA,99
1 season,NA,WSB,NBA,,8,NA,52,5.4,18.9,0.286,0,0,NA,1.8,6.3,8.1,0.9,1.8,0,10.8,10.8,NA,NA,101
