,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,20,OKC,NBA,32:48,8,15,6,10,5,11,13,14,3,7,9,8,4,2,4,6,26,27.1
2010-11,21,OKC,NBA,42:25,8,16,6,9,7,11,11,13,3,9,9,6,5,3,4,6,26,26.6
2011-12,22,OKC,NBA,43:25,12,17,5,9,7,10,11,14,3,7,9,9,4,2,7,5,40,37.7
2012-13,23,HOU,NBA,45:47,14,25,7,13,12,18,19,21,5,11,12,12,7,4,9,5,46,44.5
2013-14,24,HOU,NBA,47:43,14,28,7,12,12,19,22,25,4,9,10,13,6,3,8,5,43,41.3
2014-15,25,HOU,NBA,47:56,16,32,8,12,11,22,22,25,4,11,12,14,5,4,9,6,51,42.1
2015-16,26,HOU,NBA,47:24,16,31,6,15,14,23,19,20,3,15,17,16,8,3,10,6,50,41.0
2016-17,27,HOU,NBA,45:48,16,33,9,19,10,20,18,21,5,14,16,17,5,3,12,5,53,48.7
2017-18,28,HOU,NBA,46:26,19,30,8,17,14,22,19,21,4,10,11,17,6,3,10,6,60,56.6
2018-19,29,HOU,NBA,47:21,19,39,10,23,12,22,22,27,6,13,15,17,6,4,11,6,61,52.2
2019-20,30,HOU,NBA,48:31,20,41,10,22,12,20,24,24,4,14,16,14,5,3,11,5,60,52.4
Career,,,,48:31,20,41,10,23,14,23,24,27,6,15,17,17,8,4,12,6,61,56.6
8 Seasons,,HOU,NBA,48:31,20,41,10,23,14,23,24,27,6,15,17,17,8,4,12,6,61,56.6
3 Seasons,,OKC,NBA,43:25,12,17,6,10,7,11,13,14,3,9,9,9,5,3,7,6,40,37.7
