,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,20,OKC,NBA,SG,76,1738,1%,90%,9%,,,+6.4,+3.8,40,36,98,12,113,15,299,14,45
2010-11,21,OKC,NBA,SG,82,2189,,74%,26%,1%,,+5.5,+2.7,29,37,81,29,152,10,419,27,46
2011-12,22,OKC,NBA,SG,62,1946,,55%,44%,,,+9.9,+8.0,62,39,49,24,161,7,536,28,50
2012-13,23,HOU,NBA,SG,78,2985,,94%,5%,,,+2.8,-3.6,143,102,67,37,329,13,1098,65,106
2013-14,24,HOU,NBA,SG,73,2777,1%,92%,7%,,,+7.1,+7.6,135,79,51,32,261,13,1040,42,61
2014-15,25,HOU,NBA,SG,81,2981,1%,92%,7%,,,+5.7,+8.6,176,97,84,36,318,23,1382,50,107
2015-16,26,HOU,NBA,SG,82,3125,2%,77%,21%,1%,,+1.6,+7.1,169,149,93,42,311,14,1458,56,95
2016-17,27,HOU,NBA,PG,81,2947,98%,1%,,,,+7.0,+3.3,294,114,80,34,305,10,2179,29,85
2017-18,28,HOU,NBA,SG,72,2551,19%,75%,6%,,,+10.5,+5.3,188,87,65,29,273,10,1499,55,98
2018-19,29,HOU,NBA,PG,78,2867,58%,42%,,,,+6.4,+4.8,214,108,76,43,358,22,1390,76,112
2019-20,30,HOU,NBA,SG,61,2241,1%,40%,55%,5%,,+5.6,+6.4,130,82,71,45,294,10,1072,67,86
Career,,,NBA,,826,28347,18%,66%,15%,1%,,+6.0,+4.9,1580,930,815,363,2875,147,12372,509,891
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,HOU,NBA,,606,22474,23%,65%,12%,1%,,+5.7,+4.9,1449,818,587,298,2449,115,11118,440,750
3 seasons,,OKC,NBA,,220,5873,,72%,27%,,,+7.2,+4.8,131,112,228,65,426,32,1254,69,141
