Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27,TOT,BAA,NA,58,NA,NA,203,691,0.294,161,291,0.553,NA,140,247,567
1948-49,27,INJ,BAA,NA,41,NA,NA,157,546,0.288,123,229,0.537,NA,115,183,437
1948-49,27,FTW,BAA,NA,17,NA,NA,46,145,0.317,38,62,0.613,NA,25,64,130
1949-50,28,TOT,NBA,NA,65,NA,NA,226,813,0.278,209,321,0.651,NA,163,273,661
1949-50,28,FTW,NBA,NA,36,NA,NA,125,435,0.287,132,209,0.632,NA,75,140,382
1949-50,28,AND,NBA,NA,29,NA,NA,101,378,0.267,77,112,0.688,NA,88,133,279
1951-52,30,MLH,NBA,NA,13,NA,117,6,31,0.194,5,12,0.417,31,9,31,17
Career,NA,,TOT,NA,136,NA,117,435,1535,0.283,375,624,0.601,31,312,551,1245
,NA,,NBA,NA,78,NA,117,232,844,0.275,214,333,0.643,31,172,304,678
,NA,,BAA,NA,58,NA,NA,203,691,0.294,161,291,0.553,NA,140,247,567
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,53,NA,NA,171,580,0.295,170,271,0.627,NA,100,204,512
1 season,NA,INJ,BAA,NA,41,NA,NA,157,546,0.288,123,229,0.537,NA,115,183,437
1 season,NA,AND,NBA,NA,29,NA,NA,101,378,0.267,77,112,0.688,NA,88,133,279
1 season,NA,MLH,NBA,NA,13,NA,117,6,31,0.194,5,12,0.417,31,9,31,17
