Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27,TOT,BAA,NA,58,NA,NA,NA,NA,0.294,NA,NA,0.553,NA,NA,NA,NA
1948-49,27,INJ,BAA,NA,41,NA,NA,NA,NA,0.288,NA,NA,0.537,NA,NA,NA,NA
1948-49,27,FTW,BAA,NA,17,NA,NA,NA,NA,0.317,NA,NA,0.613,NA,NA,NA,NA
1949-50,28,TOT,NBA,NA,65,NA,NA,NA,NA,0.278,NA,NA,0.651,NA,NA,NA,NA
1949-50,28,FTW,NBA,NA,36,NA,NA,NA,NA,0.287,NA,NA,0.632,NA,NA,NA,NA
1949-50,28,AND,NBA,NA,29,NA,NA,NA,NA,0.267,NA,NA,0.688,NA,NA,NA,NA
1951-52,30,MLH,NBA,NA,13,NA,117,1.8,9.5,0.194,1.5,3.7,0.417,9.5,2.8,9.5,5.2
Career,NA,,TOT,NA,136,NA,117,1.8,9.5,0.283,1.5,3.7,0.601,9.5,2.8,9.5,5.2
,NA,,NBA,NA,78,NA,117,1.8,9.5,0.275,1.5,3.7,0.643,9.5,2.8,9.5,5.2
,NA,,BAA,NA,58,NA,NA,NA,NA,0.294,NA,NA,0.553,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,BAA,NA,53,NA,NA,NA,NA,0.295,NA,NA,0.627,NA,NA,NA,NA
1 season,NA,INJ,BAA,NA,41,NA,NA,NA,NA,0.288,NA,NA,0.537,NA,NA,NA,NA
1 season,NA,AND,NBA,NA,29,NA,NA,NA,NA,0.267,NA,NA,0.688,NA,NA,NA,NA
1 season,NA,MLH,NBA,NA,13,NA,117,1.8,9.5,0.194,1.5,3.7,0.417,9.5,2.8,9.5,5.2
