,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1960-61,22,CIN,NBA,,12,,5,,,,,25
1961-62,23,CHP,NBA,,13,,5,9,,,,29
Career,,,,,13,,5,,,,,29
1 Season,,CHP,NBA,,13,,5,9,,,,29
1 Season,,CIN,NBA,,12,,5,,,,,25
