Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,22,CIN,NBA,SG,73,NA,16.6,2.5,6.2,0.401,0.5,0.7,0.654,1.2,2.4,1.7,5.4
1961-62,23,CHP,NBA,SG,77,NA,25.9,4.7,11.4,0.413,0.9,1.3,0.689,2.1,3.2,2.4,10.4
Career,NA,,NBA,,150,NA,21.3,3.6,8.9,0.409,0.7,1,0.677,1.7,2.8,2.1,8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHP,NBA,,77,NA,25.9,4.7,11.4,0.413,0.9,1.3,0.689,2.1,3.2,2.4,10.4
1 season,NA,CIN,NBA,,73,NA,16.6,2.5,6.2,0.401,0.5,0.7,0.654,1.2,2.4,1.7,5.4
