,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1962-63,22,NYK,NBA,,8,,6,,,,,21
1963-64,23,TOT,NBA,,3,,1,4,,,,6
1963-64,23,NYK,NBA,,3,,1,4,,,,6
1963-64,23,BAL,NBA,,1,,1,1,,,,2
Career,,,,,8,,6,,,,,21
2 Seasons,,NYK,NBA,,8,,6,,,,,21
1 Season,,BAL,NBA,,1,,1,1,,,,2
