,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,FTW,NBA,,13,,12,12,,,,29
1950-51,25,FTW,NBA,,11,,14,,,,,33
1951-52,26,FTW,NBA,,11,,13,15,,,6,27
1952-53,27,FTW,NBA,,10,,12,14,,,,24
1953-54,28,TOT,NBA,,9,,7,10,,,,23
1953-54,28,FTW,NBA,,4,,7,7,,,,12
1953-54,28,NYK,NBA,,9,,7,10,,,6,23
Career,,,,,13,,14,,,,,33
5 Seasons,,FTW,NBA,,13,,14,,,,,33
1 Season,,NYK,NBA,,9,,7,10,,,6,23
