Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,FTW,NBA,,68,NA,NA,NA,NA,0.352,NA,NA,0.818,NA,NA,NA,NA
1950-51,25,FTW,NBA,,68,NA,NA,NA,NA,0.34,NA,NA,0.835,NA,NA,NA,NA
1951-52,26,FTW,NBA,SF,62,NA,2581,3.9,10.9,0.361,4.3,5.2,0.833,6.1,3.4,3.1,12.2
1952-53,27,FTW,NBA,SF,69,NA,2541,3.4,10.2,0.334,3.4,4.2,0.821,5.9,3.5,3.7,10.2
1953-54,28,TOT,NBA,SF,67,NA,1515,3.8,9.9,0.388,3.6,4.6,0.785,6.3,2.6,4.2,11.3
1953-54,28,FTW,NBA,,23,NA,272,3.3,8.3,0.397,5,6.6,0.76,6.6,2.8,4.6,11.6
1953-54,28,NYK,NBA,SF,44,NA,1243,3.9,10.2,0.386,3.3,4.2,0.793,6.3,2.5,4.1,11.2
Career,NA,,NBA,,334,NA,6637,3.7,10.4,0.352,3.8,4.7,0.823,6,3.3,3.6,11.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,FTW,NBA,,290,NA,5394,3.6,10.4,0.348,3.9,4.8,0.826,6,3.4,3.5,11.2
1 season,NA,NYK,NBA,,44,NA,1243,3.9,10.2,0.386,3.3,4.2,0.793,6.3,2.5,4.1,11.2
