Season,Team,Lg,Salary
2015-16,Toronto Raptors,NBA,"$650,000"
2016-17,Toronto Raptors,NBA,"$874,636"
2017-18,Toronto Raptors,NBA,"$1,471,382"
2018-19,Toronto Raptors,NBA,"$9,367,200"
Career,(may be incomplete),,"$12,363,218"
