Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,23,STL,NBA,C,8,NA,274,47,128,0.367,59,70,0.843,84,18,20,153
1956-57,24,STL,NBA,C,10,NA,430,98,237,0.414,102,133,0.767,168,25,33,298
1957-58,25,STL,NBA,PF,11,NA,430,90,230,0.391,86,118,0.729,181,20,31,266
1958-59,26,STL,NBA,PF,6,NA,257,58,137,0.423,51,65,0.785,75,14,20,167
1959-60,27,STL,NBA,PF,14,NA,576,129,292,0.442,107,142,0.754,221,52,43,365
1960-61,28,STL,NBA,PF,12,NA,526,117,284,0.412,109,144,0.757,211,38,42,343
1962-63,30,STL,NBA,PF,11,NA,463,119,259,0.459,112,144,0.778,166,33,34,350
1963-64,31,STL,NBA,PF,12,NA,494,93,226,0.412,66,79,0.835,174,33,44,252
1964-65,32,STL,NBA,PF,4,NA,95,15,41,0.366,16,20,0.8,24,8,10,46
Career,NA,,NBA,,88,NA,3545,766,1834,0.418,708,915,0.774,1304,241,277,2240
