Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,23,STL,NBA,C,8,NA,34.3,5.9,16,0.367,7.4,8.8,0.843,10.5,2.3,2.5,19.1
1956-57,24,STL,NBA,C,10,NA,43,9.8,23.7,0.414,10.2,13.3,0.767,16.8,2.5,3.3,29.8
1957-58,25,STL,NBA,PF,11,NA,39.1,8.2,20.9,0.391,7.8,10.7,0.729,16.5,1.8,2.8,24.2
1958-59,26,STL,NBA,PF,6,NA,42.8,9.7,22.8,0.423,8.5,10.8,0.785,12.5,2.3,3.3,27.8
1959-60,27,STL,NBA,PF,14,NA,41.1,9.2,20.9,0.442,7.6,10.1,0.754,15.8,3.7,3.1,26.1
1960-61,28,STL,NBA,PF,12,NA,43.8,9.8,23.7,0.412,9.1,12,0.757,17.6,3.2,3.5,28.6
1962-63,30,STL,NBA,PF,11,NA,42.1,10.8,23.5,0.459,10.2,13.1,0.778,15.1,3,3.1,31.8
1963-64,31,STL,NBA,PF,12,NA,41.2,7.8,18.8,0.412,5.5,6.6,0.835,14.5,2.8,3.7,21
1964-65,32,STL,NBA,PF,4,NA,23.8,3.8,10.3,0.366,4,5,0.8,6,2,2.5,11.5
Career,NA,,NBA,,88,NA,40.3,8.7,20.8,0.418,8,10.4,0.774,14.8,2.7,3.1,25.5
