Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1954-55,22,MLH,NBA,PF,72,2659,24.4,0.48,0.443,NA,NA,NA,NA,NA,6.1,4.6,10.7,0.194
1955-56,23,STL,NBA,C,72,2794,27.3,0.502,0.502,NA,NA,NA,NA,NA,8.9,4.8,13.8,0.236
1956-57,24,STL,NBA,C,71,2491,28,0.494,0.463,NA,NA,NA,NA,NA,8.4,3.2,11.6,0.224
1957-58,25,STL,NBA,PF,70,2528,26.3,0.492,0.525,NA,NA,NA,NA,NA,7.7,3.4,11,0.209
1958-59,26,STL,NBA,PF,72,2873,28.2,0.519,0.536,NA,NA,NA,NA,NA,11.3,3.5,14.8,0.246
1959-60,27,STL,NBA,PF,72,2896,23.7,0.51,0.473,NA,NA,NA,NA,NA,8.4,3.2,11.5,0.191
1960-61,28,STL,NBA,PF,76,3027,25.2,0.511,0.467,NA,NA,NA,NA,NA,8.4,6.5,14.9,0.237
1961-62,29,STL,NBA,PF,78,3282,24.2,0.522,0.467,NA,NA,NA,NA,NA,9.6,1.9,11.5,0.168
1962-63,30,STL,NBA,PF,79,3090,25,0.525,0.507,NA,NA,NA,NA,NA,8.5,5.8,14.3,0.222
1963-64,31,STL,NBA,PF,80,3296,23.6,0.535,0.451,NA,NA,NA,NA,NA,10.1,4.8,14.9,0.217
1964-65,32,STL,NBA,PF,50,1754,22.6,0.51,0.439,NA,NA,NA,11.7,NA,4.3,2.7,7.1,0.193
Career,NA,,NBA,,792,30690,25.3,0.511,0.481,NA,NA,NA,11.7,NA,91.8,44.2,136,0.213
