,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,21,BOS,NBA,SG,7,115,8%,90%,2%,,,-11.9,-16.1,1,1,3,0,0,0,9,0,1
2007-08,24,CLE,NBA,PG,13,453,71%,29%,,,,+3.9,+4.4,17,11,15,4,17,4,120,4,11
2008-09,25,CLE,NBA,SG,14,591,7%,85%,8%,,,+11.3,+6.4,16,15,7,0,18,0,127,4,10
2009-10,26,CLE,NBA,SG,11,269,36%,64%,,,,+0.9,-1.6,13,3,5,2,5,0,63,1,7
2010-11,27,BOS,NBA,PG,9,170,54%,46%,,,,-25.0,-42.5,6,4,6,1,3,0,26,0,4
2011-12,28,DAL,NBA,PG,4,88,100%,,,,,-20.8,-26.8,3,0,2,0,3,0,19,1,2
Career,,,NBA,,58,1686,39%,58%,3%,,,+0.7,-3.6,56,34,38,7,46,4,364,10,35
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CLE,NBA,,38,1313,35%,61%,4%,,,+6.6,+4.1,46,29,27,6,40,4,310,9,28
2 seasons,,BOS,NBA,,16,285,35%,64%,1%,,,-19.7,-31.8,7,5,9,1,3,0,35,0,5
1 season,,DAL,NBA,,4,88,100%,,,,,-20.8,-26.8,3,0,2,0,3,0,19,1,2
