Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,23,DNR,ABA,PF,77,1819,14,0.461,0.086,0.158,NA,NA,9.1,3.7,NA,8.9,23.1,NA,-0.2,1.4,1.2,0.031
1969-70,24,DNR,ABA,PF,74,1302,9.7,0.447,0.093,0.185,NA,NA,8.5,4.2,NA,11.5,18.6,NA,-0.6,1.5,0.8,0.031
1971-72,26,FLO,ABA,PF,6,28,-9.6,0.188,0,0,3.4,3.5,3.5,9.4,NA,15.8,26.2,NA,-0.3,0,-0.2,-0.415
Career,NA,,ABA,,157,3149,12,0.453,0.088,0.166,3.4,3.5,8.8,3.9,NA,9.9,21.3,NA,-1,2.8,1.8,0.027
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DNR,ABA,,151,3121,12.2,0.456,0.089,0.168,NA,NA,8.8,3.9,NA,9.9,21.2,NA,-0.8,2.8,2,0.031
1 season,NA,FLO,ABA,,6,28,-9.6,0.188,0,0,3.4,3.5,3.5,9.4,NA,15.8,26.2,NA,-0.3,0,-0.2,-0.415
