Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,23,DNR,ABA,PF,7,NA,201,48,111,0.432,1,9,0.111,47,102,0.461,0.437,10,11,0.909,NA,NA,29,6,NA,13,32,107
1969-70,24,DNR,ABA,PF,6,NA,50,12,24,0.5,1,4,0.25,11,20,0.55,0.521,2,4,0.5,NA,NA,11,4,NA,2,9,27
Career,NA,,ABA,,13,NA,251,60,135,0.444,2,13,0.154,58,122,0.475,0.452,12,15,0.8,NA,NA,40,10,NA,15,41,134
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DNR,ABA,,13,NA,251,60,135,0.444,2,13,0.154,58,122,0.475,0.452,12,15,0.8,NA,NA,40,10,NA,15,41,134
