Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,23,DNR,ABA,PF,77,NA,1819,399,956,0.417,27,82,0.329,372,874,0.426,0.431,117,151,0.775,147,216,363,46,NA,100,226,942
1969-70,24,DNR,ABA,PF,74,NA,1302,215,535,0.402,11,50,0.22,204,485,0.421,0.412,76,99,0.768,106,146,252,41,NA,75,180,517
1971-72,26,FLO,ABA,PF,6,NA,28,3,16,0.188,0,0,NA,3,16,0.188,0.188,0,0,NA,1,1,2,2,NA,3,2,6
Career,NA,,ABA,,157,NA,3149,617,1507,0.409,38,132,0.288,579,1375,0.421,0.422,193,250,0.772,254,363,617,89,NA,178,408,1465
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DNR,ABA,,151,NA,3121,614,1491,0.412,38,132,0.288,576,1359,0.424,0.425,193,250,0.772,253,362,615,87,NA,175,406,1459
1 season,NA,FLO,ABA,,6,NA,28,3,16,0.188,0,0,NA,3,16,0.188,0.188,0,0,NA,1,1,2,2,NA,3,2,6
