Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,22,BAL,NBA,C,4,NA,165,30,57,0.526,NA,NA,NA,30,57,0.526,0.526,15,19,0.789,NA,NA,74,5,NA,NA,NA,14,75
1969-70,23,BAL,NBA,C,7,NA,289,29,70,0.414,NA,NA,NA,29,70,0.414,0.414,15,19,0.789,NA,NA,165,24,NA,NA,NA,25,73
1970-71,24,BAL,NBA,C,18,NA,759,96,208,0.462,NA,NA,NA,96,208,0.462,0.462,46,81,0.568,NA,NA,339,69,NA,NA,NA,60,238
1971-72,25,BAL,NBA,C,6,NA,266,32,65,0.492,NA,NA,NA,32,65,0.492,0.492,10,19,0.526,NA,NA,75,25,NA,NA,NA,22,74
1972-73,26,BAL,NBA,C,5,NA,201,20,48,0.417,NA,NA,NA,20,48,0.417,0.417,9,19,0.474,NA,NA,76,17,NA,NA,NA,12,49
1973-74,27,CAP,NBA,C,7,NA,297,31,63,0.492,NA,NA,NA,31,63,0.492,0.492,9,15,0.6,22,63,85,27,4,1,NA,15,71
1974-75,28,WSB,NBA,C,17,NA,734,71,130,0.546,NA,NA,NA,71,130,0.546,0.546,40,61,0.656,65,211,276,64,15,20,NA,39,182
1975-76,29,WSB,NBA,C,7,NA,310,18,39,0.462,NA,NA,NA,18,39,0.462,0.462,13,24,0.542,26,59,85,28,6,4,NA,19,49
1976-77,30,WSB,NBA,C,9,NA,368,30,54,0.556,NA,NA,NA,30,54,0.556,0.556,7,12,0.583,24,81,105,44,8,6,NA,32,67
1977-78,31,WSB,NBA,C,18,NA,677,71,134,0.53,NA,NA,NA,71,134,0.53,0.53,27,46,0.587,72,144,216,79,17,7,36,62,169
1978-79,32,WSB,NBA,C,19,NA,736,78,158,0.494,NA,NA,NA,78,158,0.494,0.494,39,64,0.609,90,163,253,64,17,14,30,66,195
1979-80,33,WSB,NBA,C,2,NA,87,7,14,0.5,0,1,0,7,13,0.538,0.5,4,6,0.667,7,21,28,7,0,3,3,5,18
Career,NA,,NBA,,119,NA,4889,513,1040,0.493,0,1,0,513,1039,0.494,0.493,234,385,0.608,306,742,1777,453,67,55,69,371,1260
