,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,22,GSW,NBA,PF,69,1031,,,2%,85%,12%,-3.7,-2.5,13,15,75,30,86,4,64,22,41
2006-07,23,TOT,NBA,PF,59,760,,,11%,76%,14%,-2.9,-1.2,12,19,55,15,65,5,58,15,35
2006-07,23,GSW,NBA,PF,17,222,,,37%,57%,6%,-7.4,-7.2,6,5,17,2,22,0,10,7,7
2006-07,23,IND,NBA,PF,42,538,,,,83%,17%,-0.9,+2.5,6,14,38,13,43,5,48,8,28
2007-08,24,IND,NBA,PF,30,305,,,,62%,38%,-10.4,-9.6,7,4,21,2,21,2,25,3,19
2008-09,25,TOT,NBA,PF,29,215,,,1%,85%,14%,-20.1,-18.7,2,7,11,2,24,0,7,7,12
2008-09,25,POR,NBA,PF,19,73,,,4%,95%,1%,-30.6,-37.6,1,3,3,1,9,0,0,0,5
2008-09,25,SAC,NBA,PF,10,142,,,,80%,20%,-14.7,-5.4,1,4,8,1,15,0,7,7,7
2010-11,27,LAC,NBA,PF,36,470,,,1%,83%,16%,-8.2,-5.1,3,8,35,2,30,1,4,10,16
2011-12,28,SAS,NBA,PF,2,14,,,,8%,92%,+36.8,+29.0,0,0,0,0,1,0,0,0,1
Career,,,NBA,,225,2795,,,4%,79%,17%,-6.0,-4.5,37,53,197,51,227,12,158,57,124
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,86,1253,,,8%,80%,11%,-4.3,-3.3,19,20,92,32,108,4,74,29,48
2 seasons,,IND,NBA,,72,843,,,,76%,24%,-4.3,-1.9,13,18,59,15,64,7,73,11,47
1 season,,LAC,NBA,,36,470,,,1%,83%,16%,-8.2,-5.1,3,8,35,2,30,1,4,10,16
1 season,,POR,NBA,,19,73,,,4%,95%,1%,-30.6,-37.6,1,3,3,1,9,0,0,0,5
1 season,,SAC,NBA,,10,142,,,,80%,20%,-14.7,-5.4,1,4,8,1,15,0,7,7,7
1 season,,SAS,NBA,,2,14,,,,8%,92%,+36.8,+29.0,0,0,0,0,1,0,0,0,1
