Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,22,GSW,NBA,PF,69,14,1031,8.7,16.7,0.524,0,0,NA,8.7,16.7,0.524,6.8,8.4,0.81,4.7,6.7,11.4,1.4,0.7,1.5,3.9,8.2,24.3,NA,111,107
2006-07,23,TOT,NBA,PF,59,2,760,8.5,17.8,0.477,0,0,NA,8.5,17.8,0.477,7.5,9.4,0.8,5,8.6,13.6,1.7,0.5,1.7,4.5,8.2,24.5,NA,105,106
2006-07,23,GSW,NBA,PF,17,0,222,9.6,18.1,0.53,0,0,NA,9.6,18.1,0.53,7.6,9.6,0.795,4.6,9.2,13.7,1.1,0.7,2.4,3.9,7.6,26.8,NA,111,106
2006-07,23,IND,NBA,PF,42,2,538,8,17.7,0.454,0,0,NA,8,17.7,0.454,7.4,9.3,0.802,5.2,8.3,13.5,1.9,0.5,1.4,4.7,8.4,23.5,NA,102,106
2007-08,24,IND,NBA,PF,30,1,305,10.3,21.6,0.478,0,0,NA,10.3,21.6,0.478,6.4,7.6,0.851,6.1,7.6,13.7,1.6,1.1,0.5,3.2,6.9,27.1,NA,109,108
2008-09,25,TOT,NBA,PF,29,1,215,9.5,18,0.527,0.2,0.5,0.5,9.3,17.5,0.528,9.7,12.9,0.755,6.3,7.3,13.6,0.7,0.7,0.7,2.9,5.6,29,NA,121,114
2008-09,25,POR,NBA,PF,19,0,73,4.6,14.4,0.316,0,0,NA,4.6,14.4,0.316,11.4,15.2,0.75,9.1,3.8,12.9,0,0.8,1.5,4.6,6.8,20.5,NA,103,111
2008-09,25,SAC,NBA,PF,10,1,142,11.8,19.7,0.6,0.4,0.7,0.5,11.5,19,0.604,9,11.8,0.758,5,9,14,1.1,0.7,0.4,2.2,5,33,NA,130,115
2010-11,27,LAC,NBA,PF,36,0,470,9.1,16.3,0.561,0,0,NA,9.1,16.3,0.561,4.5,6.8,0.661,4.5,8.1,12.6,0.2,0.3,0.3,2.4,7.9,22.8,NA,113,111
2011-12,28,SAS,NBA,PF,2,0,14,0,7.4,0,0,0,NA,0,7.4,0,7.4,7.4,1,0,3.7,3.7,0,0,0,3.7,3.7,7.4,NA,58,110
Career,NA,,NBA,,225,18,2795,8.9,17.5,0.509,0,0,0.5,8.9,17.5,0.509,6.8,8.6,0.786,5,7.6,12.6,1.3,0.7,1.2,3.7,7.8,24.7,NA,110,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,86,14,1253,8.9,16.9,0.525,0,0,NA,8.9,16.9,0.525,6.9,8.6,0.807,4.7,7.1,11.9,1.4,0.7,1.7,3.9,8.1,24.7,NA,111,107
2 seasons,NA,IND,NBA,,72,3,843,8.9,19.1,0.464,0,0,NA,8.9,19.1,0.464,7.1,8.6,0.818,5.6,8,13.6,1.8,0.7,1.1,4.2,7.8,24.8,NA,104,107
1 season,NA,LAC,NBA,,36,0,470,9.1,16.3,0.561,0,0,NA,9.1,16.3,0.561,4.5,6.8,0.661,4.5,8.1,12.6,0.2,0.3,0.3,2.4,7.9,22.8,NA,113,111
1 season,NA,POR,NBA,,19,0,73,4.6,14.4,0.316,0,0,NA,4.6,14.4,0.316,11.4,15.2,0.75,9.1,3.8,12.9,0,0.8,1.5,4.6,6.8,20.5,NA,103,111
1 season,NA,SAC,NBA,,10,1,142,11.8,19.7,0.6,0.4,0.7,0.5,11.5,19,0.604,9,11.8,0.758,5,9,14,1.1,0.7,0.4,2.2,5,33,NA,130,115
1 season,NA,SAS,NBA,,2,0,14,0,7.4,0,0,0,NA,0,7.4,0,7.4,7.4,1,0,3.7,3.7,0,0,0,3.7,3.7,7.4,NA,58,110
