,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1995-96,18,NMEXICO,33,981,170,294,0,3,144,203,,256,53,21,50,98,118,484,.578,.000,.709,29.7,14.7,7.8,1.6
1996-97,19,NMEXICO,32,1000,139,264,11,36,155,206,,220,63,22,48,98,98,444,.527,.306,.752,31.3,13.9,6.9,2.0
1997-98,20,NMEXICO,32,,195,385,27,72,122,159,,297,95,28,79,,,539,.506,.375,.767,,16.8,9.3,3.0
1998-99,21,NMEXICO,26,903,162,297,27,73,113,154,,259,51,41,62,68,66,464,.545,.370,.734,34.7,17.8,10.0,2.0
Career,,,123,2884,666,1240,65,184,534,722,,1032,262,112,239,264,282,1931,.537,.353,.740,31.7,15.7,8.4,2.1
