Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,23,PHO,NBA,SF,2,NA,66,13.7,28.8,0.475,NA,NA,NA,13.7,28.8,0.475,8.6,11.5,0.75,2.9,9.4,12.3,5.8,2.2,0,4.3,5.8,36,NA,103,100
1978-79,24,PHO,NBA,SF,15,NA,490,12.1,23.2,0.52,NA,NA,NA,12.1,23.2,0.52,7.4,9.1,0.813,2.3,4.3,6.6,7.5,2.5,0.5,6.3,3.9,31.6,NA,105,98
1979-80,25,PHO,NBA,SF,8,NA,245,13.5,26.7,0.504,0,0.6,0,13.5,26.1,0.515,5.5,7.4,0.737,1.8,2.7,4.5,6.8,0.8,0.2,3.9,3.9,32.4,NA,106,114
1980-81,26,PHO,NBA,SG,7,NA,199,13.4,27.8,0.481,0,0.3,0,13.4,27.6,0.486,2.6,4.5,0.588,1.8,3.2,5,5.8,1.8,0.3,4.5,4.5,29.4,NA,98,99
1981-82,27,PHO,NBA,SF,7,NA,173,14,31.2,0.448,0.3,0.8,0.333,13.7,30.4,0.451,5.9,6.5,0.917,1.3,4.6,5.9,8.1,1.3,0.3,3.2,5.1,34.2,NA,108,116
1982-83,28,PHO,NBA,SG,3,NA,113,12.5,28.8,0.435,0.4,0.8,0.5,12.1,28,0.433,7.1,8.8,0.81,2.1,4.2,6.3,5.4,2.5,2.1,2.1,2.5,32.6,NA,109,106
1983-84,29,PHO,NBA,SG,17,NA,623,13.8,25.8,0.535,0.2,0.9,0.273,13.5,24.9,0.544,5.5,6.1,0.897,1.2,2.4,3.6,8.6,2.3,0.2,3.4,4.3,33.3,NA,119,112
1988-89,34,DEN,NBA,SG,3,0,94,14.7,28.5,0.517,0,1.9,0,14.7,26.6,0.554,7.1,7.1,1,0.9,1.4,2.4,1.9,1.4,0,3.8,5.2,36.5,NA,107,117
1989-90,35,DEN,NBA,SG,3,0,70,11.3,28.4,0.4,0,0.6,0,11.3,27.7,0.409,3.8,3.8,1,2.5,3.2,5.7,3.8,0.6,0,3.2,2.5,26.5,NA,90,120
1990-91,36,POR,NBA,SG,13,0,111,8.8,22.2,0.396,0,0.5,0,8.8,21.7,0.404,2.3,2.8,0.833,3.2,3.7,6.9,2.8,1.8,0,3.2,2.3,19.9,NA,91,112
Career,NA,,NBA,,78,0,2184,13,26.2,0.496,0.1,0.8,0.192,12.9,25.6,0.503,5.8,7,0.83,1.8,3.5,5.3,6.9,1.9,0.4,4.2,4.1,31.9,NA,108,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,PHO,NBA,,59,NA,1909,13.2,26.2,0.503,0.2,0.7,0.25,13.1,25.7,0.508,6,7.3,0.817,1.7,3.6,5.3,7.5,2,0.4,4.3,4.2,32.5,NA,109,107
1 season,NA,POR,NBA,,13,0,111,8.8,22.2,0.396,0,0.5,0,8.8,21.7,0.404,2.3,2.8,0.833,3.2,3.7,6.9,2.8,1.8,0,3.2,2.3,19.9,NA,91,112
2 seasons,NA,DEN,NBA,,6,0,164,13.3,28.4,0.467,0,1.4,0,13.3,27.1,0.49,5.7,5.7,1,1.6,2.2,3.8,2.7,1.1,0,3.5,4.1,32.2,NA,100,118
