Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,22,ATL,NBA,PF,7,7,237,35,88,0.398,3,18,0.167,32,70,0.457,0.415,37,44,0.841,7,38,45,20,12,20,26,26,110
2008-09,23,ATL,NBA,PF,11,11,410,67,159,0.421,2,15,0.133,65,144,0.451,0.428,52,71,0.732,24,58,82,24,12,17,21,36,188
2009-10,24,ATL,NBA,PF,11,11,392,62,129,0.481,2,6,0.333,60,123,0.488,0.488,29,44,0.659,37,62,99,29,13,19,17,30,155
2010-11,25,ATL,NBA,PF,12,12,438,69,171,0.404,3,24,0.125,66,147,0.449,0.412,40,67,0.597,18,84,102,35,13,25,26,39,181
2011-12,26,ATL,NBA,PF,5,5,196,34,88,0.386,0,4,0,34,84,0.405,0.386,16,21,0.762,10,58,68,24,3,5,15,14,84
2012-13,27,ATL,NBA,PF,6,6,199,39,90,0.433,5,20,0.25,34,70,0.486,0.461,19,36,0.528,10,35,45,21,11,3,16,21,102
2014-15,29,HOU,NBA,PF,17,8,396,85,194,0.438,27,71,0.38,58,123,0.472,0.508,32,74,0.432,26,70,96,46,9,17,38,41,229
2015-16,30,HOU,NBA,PF,4,0,38,6,13,0.462,4,8,0.5,2,5,0.4,0.615,0,2,0,1,1,2,4,1,1,5,7,16
Career,NA,,NBA,,73,60,2306,397,932,0.426,46,166,0.277,351,766,0.458,0.451,225,359,0.627,133,406,539,203,74,107,164,214,1065
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,ATL,NBA,,52,52,1872,306,725,0.422,15,87,0.172,291,638,0.456,0.432,193,283,0.682,106,335,441,153,64,89,121,166,820
2 seasons,NA,HOU,NBA,,21,8,434,91,207,0.44,31,79,0.392,60,128,0.469,0.514,32,76,0.421,27,71,98,50,10,18,43,48,245
