Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1989-90,25,DAL,NBA,SF,10,62,12.4,0.479,0,0.667,7.4,14.4,11,13.7,1.6,2,18.1,23.5,NA,0,0.1,0.1,0.041,NA,-3.2,-0.9,-4,0
1991-92,27,DET,NBA,SF,26,129,7.3,0.387,0.03,0.394,10.6,15.6,13.1,6.6,2.4,1.9,15.3,15.6,NA,-0.2,0.2,0.1,0.022,NA,-5.8,1.2,-4.7,-0.1
1992-93,28,MIN,NBA,SF,79,1536,10.9,0.519,0.005,0.371,7.3,14.8,11.1,7,1.7,2.4,14.2,16.1,NA,0.2,1.1,1.3,0.041,NA,-2.8,-0.5,-3.3,-0.5
1995-96,31,WSB,NBA,PF,62,653,9.1,0.507,0.013,0.484,8.5,17.1,12.9,5.3,1.6,1.6,18.5,15.6,NA,-0.2,0.8,0.6,0.044,NA,-4.7,0.2,-4.5,-0.4
1997-98,33,TOR,NBA,SF,1,5,-7.3,0,0,0,0,23.3,11.2,0,0,0,0,8.8,NA,0,0,0,-0.186,NA,-13.9,-3.6,-17.4,0
Career,NA,,NBA,,178,2385,10.2,0.507,0.008,0.409,7.8,15.5,11.7,6.6,1.7,2.2,15.5,16.1,NA,-0.2,2.2,2,0.041,NA,-3.5,-0.2,-3.8,-1.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIN,NBA,,79,1536,10.9,0.519,0.005,0.371,7.3,14.8,11.1,7,1.7,2.4,14.2,16.1,NA,0.2,1.1,1.3,0.041,NA,-2.8,-0.5,-3.3,-0.5
1 season,NA,WSB,NBA,,62,653,9.1,0.507,0.013,0.484,8.5,17.1,12.9,5.3,1.6,1.6,18.5,15.6,NA,-0.2,0.8,0.6,0.044,NA,-4.7,0.2,-4.5,-0.4
1 season,NA,DET,NBA,,26,129,7.3,0.387,0.03,0.394,10.6,15.6,13.1,6.6,2.4,1.9,15.3,15.6,NA,-0.2,0.2,0.1,0.022,NA,-5.8,1.2,-4.7,-0.1
1 season,NA,DAL,NBA,,10,62,12.4,0.479,0,0.667,7.4,14.4,11,13.7,1.6,2,18.1,23.5,NA,0,0.1,0.1,0.041,NA,-3.2,-0.9,-4,0
1 season,NA,TOR,NBA,,1,5,-7.3,0,0,0,0,23.3,11.2,0,0,0,0,8.8,NA,0,0,0,-0.186,NA,-13.9,-3.6,-17.4,0
