Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Eddie Hughes,,1,0.4,0
Ronnie Price,88.3,1.1,0.4,0.1
Tate George,86.2,1.1,0.4,-0.1
Nate Hawthorne,86.0,1.1,0.5,0.1
Stan Pietkiewicz,83.2,1,0.6,0
Marco Belinelli,82.9,1.2,0.5,0
Sundiata Gaines,80.9,1,0.5,-0.1
Tarence Kinsey,80.1,0.9,0.6,0
Kyle Weaver,79.7,1.2,0.3,0
D'Angelo Russell,79.1,1.3,0.4,0
Pace Mannion,77.6,0.9,0.4,0.2
