Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,WSB,NBA,SG,65,21,1604,327,696,0.47,1,23,0.043,326,673,0.484,0.471,124,161,0.77,88,102,190,126,63,10,108,148,779
1994-95,23,WSB,NBA,SG,78,71,2651,512,1129,0.453,96,283,0.339,416,846,0.492,0.496,173,213,0.812,105,216,321,177,80,21,151,215,1293
1995-96,24,WSB,NBA,SF,70,70,2324,426,905,0.471,52,154,0.338,374,751,0.498,0.499,151,214,0.706,67,172,239,154,67,18,129,205,1055
1996-97,25,WSB,NBA,SG,79,79,2411,369,730,0.505,4,30,0.133,365,700,0.521,0.508,95,137,0.693,70,198,268,114,77,18,94,226,837
1997-98,26,WAS,NBA,SG,82,82,2841,448,981,0.457,15,53,0.283,433,928,0.467,0.464,139,215,0.647,82,242,324,173,96,36,104,264,1050
1998-99,27,WAS,NBA,SG,50,18,1266,172,415,0.414,8,37,0.216,164,378,0.434,0.424,33,67,0.493,33,108,141,73,39,16,42,146,385
1999-00,28,BOS,NBA,SG,67,19,1309,120,273,0.44,18,54,0.333,102,219,0.466,0.473,9,21,0.429,23,115,138,80,44,14,46,158,267
2000-01,29,DEN,NBA,SG,9,5,153,10,30,0.333,0,0,NA,10,30,0.333,0.333,1,2,0.5,5,15,20,9,4,2,5,14,21
2001-02,30,DEN,NBA,SG,68,47,1631,224,466,0.481,0,4,0,224,462,0.485,0.481,46,67,0.687,57,183,240,110,34,21,70,156,494
2002-03,31,UTA,NBA,SG,81,74,2351,325,651,0.499,10,25,0.4,315,626,0.503,0.507,40,69,0.58,73,211,284,163,65,13,108,225,700
2003-04,32,GSW,NBA,SF,79,7,2067,278,578,0.481,0,10,0,278,568,0.489,0.481,47,77,0.61,77,183,260,136,60,12,85,184,603
2004-05,33,GSW,NBA,SG,55,5,951,113,265,0.426,0,3,0,113,262,0.431,0.426,24,37,0.649,32,92,124,64,17,15,35,95,250
2005-06,34,GSW,NBA,SF,42,0,448,42,108,0.389,0,8,0,42,100,0.42,0.389,8,8,1,20,41,61,19,13,2,17,38,92
Career,NA,,NBA,,825,498,22007,3366,7227,0.466,204,684,0.298,3162,6543,0.483,0.48,890,1288,0.691,732,1878,2610,1398,659,198,994,2074,7826
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"WSB,WAS",NBA,,424,341,13097,2254,4856,0.464,176,580,0.303,2078,4276,0.486,0.482,715,1007,0.71,445,1038,1483,817,422,119,628,1204,5399
3 seasons,NA,GSW,NBA,,176,12,3466,433,951,0.455,0,21,0,433,930,0.466,0.455,79,122,0.648,129,316,445,219,90,29,137,317,945
1 season,NA,UTA,NBA,,81,74,2351,325,651,0.499,10,25,0.4,315,626,0.503,0.507,40,69,0.58,73,211,284,163,65,13,108,225,700
2 seasons,NA,DEN,NBA,,77,52,1784,234,496,0.472,0,4,0,234,492,0.476,0.472,47,69,0.681,62,198,260,119,38,23,75,170,515
1 season,NA,BOS,NBA,,67,19,1309,120,273,0.44,18,54,0.333,102,219,0.466,0.473,9,21,0.429,23,115,138,80,44,14,46,158,267
