Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,23,CLE,NBA,SF,1,0,2:00,0,0,NA,NA,NA,NA,0,0,NA,NA,0,1,NA,NA,NA,0,0
1971-72,24,CLE,NBA,SF,1,0,3:00,0,2,0,NA,NA,NA,0,0,NA,NA,1,0,NA,NA,NA,1,0
Career,NA,,NBA,,2,0,5,0,2,0,NA,NA,NA,0,0,NA,NA,1,1,NA,NA,NA,1,0
