Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,23,CLE,NBA,SF,67,NA,2310,435,1032,0.422,NA,NA,NA,435,1032,0.422,0.422,240,298,0.805,NA,NA,453,323,NA,NA,NA,251,1110
1971-72,24,CLE,NBA,SF,82,NA,3041,557,1286,0.433,NA,NA,NA,557,1286,0.433,0.433,277,353,0.785,NA,NA,631,415,NA,NA,NA,268,1391
1972-73,25,CLE,NBA,SF,82,NA,2815,492,1143,0.43,NA,NA,NA,492,1143,0.43,0.43,199,271,0.734,NA,NA,552,309,NA,NA,NA,246,1183
1973-74,26,POR,NBA,SF,69,NA,2287,459,990,0.464,NA,NA,NA,459,990,0.464,0.464,212,261,0.812,160,355,515,284,69,29,NA,221,1130
1974-75,27,POR,NBA,SF,80,NA,2540,527,1082,0.487,NA,NA,NA,527,1082,0.487,0.487,236,301,0.784,162,339,501,240,75,39,NA,249,1290
1975-76,28,TOT,NBA,SF,76,NA,1697,316,697,0.453,NA,NA,NA,316,697,0.453,0.453,120,155,0.774,94,238,332,217,57,36,NA,194,752
1975-76,28,POR,NBA,SF,9,NA,212,41,88,0.466,NA,NA,NA,41,88,0.466,0.466,23,27,0.852,13,27,40,20,7,8,NA,31,105
1975-76,28,HOU,NBA,SF,67,NA,1485,275,609,0.452,NA,NA,NA,275,609,0.452,0.452,97,128,0.758,81,211,292,197,50,28,NA,163,647
1976-77,29,HOU,NBA,SF,79,NA,1738,319,696,0.458,NA,NA,NA,319,696,0.458,0.458,94,132,0.712,75,191,266,163,47,24,NA,199,732
1977-78,30,TOT,NBA,SF,77,NA,1823,342,824,0.415,NA,NA,NA,342,824,0.415,0.415,133,177,0.751,102,208,310,211,43,19,169,197,817
1977-78,30,HOU,NBA,SF,1,NA,11,1,4,0.25,NA,NA,NA,1,4,0.25,0.25,2,3,0.667,2,1,3,1,0,0,3,3,4
1977-78,30,SEA,NBA,SF,76,NA,1812,341,820,0.416,NA,NA,NA,341,820,0.416,0.416,131,174,0.753,100,207,307,210,43,19,166,194,813
1978-79,31,SEA,NBA,SF,82,NA,2386,356,821,0.434,NA,NA,NA,356,821,0.434,0.434,190,250,0.76,127,285,412,358,59,25,254,245,902
1979-80,32,SEA,NBA,SF,81,NA,2533,377,772,0.488,0,0,NA,377,772,0.488,0.488,161,201,0.801,163,263,426,424,76,35,247,213,915
1980-81,33,SEA,NBA,SF,80,NA,2324,373,866,0.431,0,1,0,373,865,0.431,0.431,173,214,0.808,135,227,362,312,57,25,230,202,919
1981-82,34,SEA,NBA,SF,14,1,187,22,45,0.489,0,0,NA,22,45,0.489,0.489,15,20,0.75,3,15,18,29,4,3,17,20,59
Career,NA,,NBA,,869,1,25681,4575,10254,0.446,0,1,0,4575,10253,0.446,0.446,2050,2633,0.779,1021,2121,4778,3285,487,235,917,2505,11200
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SEA,NBA,,333,1,9242,1469,3324,0.442,0,1,0,1469,3323,0.442,0.442,670,859,0.78,528,997,1525,1333,239,107,914,874,3608
3 seasons,NA,CLE,NBA,,231,NA,8166,1484,3461,0.429,NA,NA,NA,1484,3461,0.429,0.429,716,922,0.777,NA,NA,1636,1047,NA,NA,NA,765,3684
3 seasons,NA,POR,NBA,,158,NA,5039,1027,2160,0.475,NA,NA,NA,1027,2160,0.475,0.475,471,589,0.8,335,721,1056,544,151,76,NA,501,2525
3 seasons,NA,HOU,NBA,,147,NA,3234,595,1309,0.455,NA,NA,NA,595,1309,0.455,0.455,193,263,0.734,158,403,561,361,97,52,3,365,1383
