,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1970-71,23,CLE,NBA,,12,25,,,,,17,20,,,15,12,,,,6,33,
1971-72,24,CLE,NBA,,17,26,,,,,12,14,,,16,12,,,,6,40,
1972-73,25,CLE,NBA,,12,27,,,,,10,11,,,15,10,,,,6,30,
1973-74,26,POR,NBA,,14,26,,,,,12,14,7,12,14,11,4,3,,6,32,
1974-75,27,POR,NBA,,14,23,,,,,12,12,11,11,16,11,3,3,,6,35,
1975-76,28,TOT,NBA,,11,,,,,,7,7,,,,,,,,,23,
1975-76,28,POR,NBA,,9,17,,,,,7,7,4,5,9,5,2,2,,6,21,
1975-76,28,HOU,NBA,,11,,,,,,6,6,,,,,,,,,23,
1976-77,29,HOU,NBA,,14,,,,,,5,7,,,,,,,,,30,
1977-78,30,TOT,NBA,,11,,,,,,10,12,,,,,,,,,26,
1977-78,30,HOU,NBA,,1,,,,,,2,3,,,,,,,,,4,
1977-78,30,SEA,NBA,,11,,,,,,10,12,,,,,,,,,26,
1978-79,31,SEA,NBA,,10,,,,,,9,10,,,,,,,,,21,
1979-80,32,SEA,NBA,,9,,2,,,,8,9,,,,,,,,,22,
1980-81,33,SEA,NBA,,11,,0,,,,9,11,,,,,,,,,26,
1981-82,34,SEA,NBA,,3,,0,,,,4,4,,,4,6,,,,,8,
Career,,,,,17,,,,,,17,20,,,,,,,,,40,
5 Seasons,,SEA,NBA,,11,,,,,,10,12,,,,,,,,,26,
3 Seasons,,CLE,NBA,,17,27,,,,,17,20,,,16,12,,,,6,40,
3 Seasons,,POR,NBA,,14,26,,,,,12,14,11,12,16,11,4,3,,6,35,
3 Seasons,,HOU,NBA,,14,,,,,,6,7,,,,,,,,,30,
