Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,23,PHI,NBA,PG,26,0,224,5.6,18.6,0.302,0.6,6.5,0.1,5,12.1,0.411,1.9,2.8,0.692,1.7,4.3,6.1,8.9,2.8,0.6,3.5,4.1,13.8,NA,82,109
2014-15,24,MIN,NBA,PG,29,7,549,4.8,11.3,0.426,0.6,2.6,0.214,4.3,8.7,0.489,1.1,1.8,0.632,1.3,5.2,6.5,8.3,2.6,0.6,2.8,4.5,11.3,NA,99,111
2015-16,25,PHO,NBA,PG,8,0,61,6.4,20,0.32,0.8,6.4,0.125,5.6,13.6,0.412,2.4,3.2,0.75,0,5.6,5.6,8.8,2.4,0.8,7.2,3.2,16,NA,72,108
2017-18,27,TOR,NBA,PG,14,0,139,5,12.1,0.412,0.7,4.3,0.167,4.3,7.8,0.545,0.7,0.7,1,0.4,5,5.3,4.6,1.8,0,1.1,2.5,11.3,NA,102,108
2018-19,28,TOR,NBA,PG,26,0,212,5.2,16.1,0.324,1.4,6.3,0.214,3.8,9.7,0.395,0.7,0.7,1,1.1,5.9,7,6.3,2.7,1.1,3.6,5,12.4,NA,82,105
Career,NA,,NBA,,103,7,1185,5.1,14.1,0.364,0.8,4.4,0.17,4.4,9.7,0.453,1.2,1.7,0.707,1.2,5.1,6.3,7.7,2.6,0.6,3.1,4.2,12.2,NA,89,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,TOR,NBA,,40,0,351,5.1,14.5,0.352,1.1,5.5,0.2,4,9,0.446,0.7,0.7,1,0.8,5.5,6.4,5.7,2.3,0.7,2.6,4,12,NA,88,107
1 season,NA,MIN,NBA,,29,7,549,4.8,11.3,0.426,0.6,2.6,0.214,4.3,8.7,0.489,1.1,1.8,0.632,1.3,5.2,6.5,8.3,2.6,0.6,2.8,4.5,11.3,NA,99,111
1 season,NA,PHI,NBA,,26,0,224,5.6,18.6,0.302,0.6,6.5,0.1,5,12.1,0.411,1.9,2.8,0.692,1.7,4.3,6.1,8.9,2.8,0.6,3.5,4.1,13.8,NA,82,109
1 season,NA,PHO,NBA,,8,0,61,6.4,20,0.32,0.8,6.4,0.125,5.6,13.6,0.412,2.4,3.2,0.75,0,5.6,5.6,8.8,2.4,0.8,7.2,3.2,16,NA,72,108
